feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,delta_happiness,delta_support,delta_income
0.48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.46363714,0.53126025,0.6,0.6517374,-0.026369596,0.79952824,0.0,1.0,0.0,0.0,0.0,0.026369596,0.0
0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17736182,0.83076245,0.4,0.66401595,-0.017040221,0.77783823,0.0,1.0,0.0,0.0,0.0,0.017040221,0.0
0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.50344384,0.13828835,0.6,0.47063804,-0.15131934,0.6995372,0.0,1.0,0.0,0.0,0.0,0.15131934,0.0
0.28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.51929826,0.92301655,0.2,0.512653,0.13947411,0.7480184,0.0,1.0,0.0,0.0,0.0,-0.13947411,0.0
0.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0051491237,0.7828229,0.1,0.42686006,-0.101390906,0.62368405,0.0,1.0,0.0,0.0,0.0,0.101390906,0.0
0.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7811346,0.35745597,0.4,0.631587,0.091894016,0.6177617,0.0,1.0,0.0,0.0,0.0,-0.091894016,0.0
0.54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6436836,0.03796127,0.5,0.19013633,-0.09256682,0.70363706,0.0,1.0,0.0,0.0,0.0,0.09256682,0.0
0.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.63270646,0.96156335,0.2,0.9037899,0.22004385,0.70060587,0.0,1.0,0.0,0.0,0.0,-0.22004385,0.0
0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8056768,0.95763606,0.4,0.5954908,0.25411987,0.71498656,0.0,1.0,0.0,0.0,0.0,-0.25411987,0.0
0.53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0511409,0.8367247,0.1,0.5878126,-0.06098404,0.6147967,0.0,1.0,0.0,0.0,0.0,0.06098404,0.0
0.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32141823,0.33515418,0.2,0.224761,-0.1004729,0.59900707,0.0,1.0,0.0,0.0,0.0,0.1004729,0.0
0.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3586112,0.4021747,0.3,0.57345176,-0.10775259,0.6905142,0.0,1.0,0.0,0.0,0.0,0.10775259,0.0
0.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1434278,0.22411384,0.3,0.4508775,-0.1750766,0.71377176,0.0,1.0,0.0,0.0,0.0,0.1750766,0.0
0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.030473594,0.6722997,0.5,0.6484926,0.0,0.8689627,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.041375168,0.2996306,0.4,0.094699,-0.22619018,0.5860842,0.0,1.0,0.0,0.0,0.0,0.22619018,0.0
0.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43153706,0.30257136,0.3,0.4413332,-0.050762564,0.7058806,0.0,1.0,0.0,0.0,0.0,0.050762564,0.0
0.54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07361987,0.0015925803,0.2,0.0820314,-0.32989988,0.6959742,0.0,1.0,0.0,0.0,0.0,0.32989988,0.0
0.69,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8562387,0.27510414,0.2,0.717687,0.027761512,0.8877443,0.0,1.0,0.0,0.0,0.0,-0.027761512,0.0
0.42,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96796614,0.7459231,0.5,1.0,0.21754782,0.7112155,0.0,1.0,0.0,0.0,0.0,-0.21754782,0.0
0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.97966504,0.33022636,0.4,0.77797353,0.08861051,0.8158155,0.0,1.0,0.0,0.0,0.0,-0.08861051,0.0
0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5459651,0.13665055,0.1,0.49293894,-0.06472743,0.6471813,0.0,1.0,0.0,0.0,0.0,0.06472743,0.0
0.24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9656947,0.54239553,0.2,0.93311626,0.17548132,0.895159,0.0,1.0,0.0,0.0,0.0,-0.17548132,0.0
0.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.046339512,0.15452315,0.5,0.13876368,-0.28479102,0.5880178,0.0,1.0,0.0,0.0,0.0,0.28479102,0.0
0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0001786328,0.8714449,0.2,0.41355902,0.004257282,0.60035414,0.0,1.0,0.0,0.0,0.0,-0.004257282,0.0
0.38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.50906384,0.32770595,0.3,0.34217557,-0.09518916,0.8454876,0.0,1.0,0.0,0.0,0.0,0.09518916,0.0
0.57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9655823,0.62789196,0.3,0.7859721,0.19898184,0.65092564,0.0,1.0,0.0,0.0,0.0,-0.19898184,0.0
0.68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.73901284,0.4009329,0.6,0.41185102,0.035462637,0.60415703,0.0,1.0,0.0,0.0,0.0,-0.035462637,0.0
0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99100906,0.96754575,0.2,0.9895736,0.35473755,0.709656,0.0,1.0,0.0,0.0,0.0,-0.35473755,0.0
0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9437323,0.5837478,0.3,0.6745713,0.21155329,0.8937554,0.0,1.0,0.0,0.0,0.0,-0.21155329,0.0
0.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.040700007,0.27953622,0.2,0.2198365,-0.19232655,0.7652133,0.0,1.0,0.0,0.0,0.0,0.19232655,0.0
0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18939628,0.9280583,0.2,0.7894005,-0.00649123,0.7816272,0.0,1.0,0.0,0.0,0.0,0.00649123,0.0
0.42,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46032467,0.5325782,0.2,0.7775125,0.06369012,0.58058375,0.0,1.0,0.0,0.0,0.0,-0.06369012,0.0
0.57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7863334,0.4030295,0.2,0.3414373,0.0,0.70004433,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25732982,0.2656452,0.3,0.5459256,-0.19567022,0.60242146,0.0,1.0,0.0,0.0,0.0,0.19567022,0.0
0.68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35182476,0.24229668,0.3,0.29951862,-0.08975169,0.6315418,0.0,1.0,0.0,0.0,0.0,0.08975169,0.0
0.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34523287,0.49387863,0.4,0.44115466,-0.03165015,0.7397123,0.0,1.0,0.0,0.0,0.0,0.03165015,0.0
0.18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.57781327,0.060225878,0.3,0.20519757,-0.11316812,0.72584325,0.0,1.0,0.0,0.0,0.0,0.11316812,0.0
0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.983094,0.90800154,0.4,0.7142198,0.31600848,0.57914656,0.0,1.0,0.0,0.0,0.0,-0.31600848,0.0
0.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.42118904,0.021048922,0.4,0.45520917,-0.13487688,0.58651716,0.0,1.0,0.0,0.0,0.0,0.13487688,0.0
0.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45626622,0.1324834,0.5,0.37356052,-0.16378835,0.70309657,0.0,1.0,0.0,0.0,0.0,0.16378835,0.0
0.69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7163291,0.38175806,0.2,0.7926786,0.056647032,0.7471814,0.0,1.0,0.0,0.0,0.0,-0.056647032,0.0
0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.104418606,0.90442395,0.6,0.6302758,0.0,0.89638174,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8303818,0.047906313,0.5,0.53776413,-0.034033388,0.73605156,0.0,1.0,0.0,0.0,0.0,0.034033388,0.0
0.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8653762,0.40609935,0.5,0.47856903,0.06444232,0.6826227,0.0,1.0,0.0,0.0,0.0,-0.06444232,0.0
0.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6603687,0.42133787,0.5,0.5454343,0.06327646,0.61141807,0.0,1.0,0.0,0.0,0.0,-0.06327646,0.0
0.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.66758144,0.15405308,0.3,0.69527614,-0.016671952,0.7030009,0.0,1.0,0.0,0.0,0.0,0.016671952,0.0
0.44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98354757,0.6741867,0.6,0.881777,0.19002171,0.5968144,0.0,1.0,0.0,0.0,0.0,-0.19002171,0.0
0.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.68557554,0.24986218,0.3,0.44195923,-0.01692924,0.5936746,0.0,1.0,0.0,0.0,0.0,0.01692924,0.0
0.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26442364,0.63319904,0.3,0.76224315,-0.017445892,0.63007885,0.0,1.0,0.0,0.0,0.0,0.017445892,0.0
0.19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8971938,0.018632498,0.5,0.37733296,-0.0057012406,0.773107,0.0,1.0,0.0,0.0,0.0,0.0057012406,0.0
0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6708546,0.3335481,0.2,0.50103223,0.016255455,0.5797756,0.0,1.0,0.0,0.0,0.0,-0.016255455,0.0
0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17083685,0.389298,0.4,0.31932917,-0.1521573,0.83960503,0.0,1.0,0.0,0.0,0.0,0.1521573,0.0
0.44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22650357,0.21782103,0.3,0.41198865,-0.17083065,0.7587573,0.0,1.0,0.0,0.0,0.0,0.17083065,0.0
0.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5875545,0.006960597,0.2,0.31664428,-0.08124124,0.63807356,0.0,1.0,0.0,0.0,0.0,0.08124124,0.0
0.27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5791688,0.95362014,0.1,1.0,0.12753968,0.88856727,0.0,1.0,0.0,0.0,0.0,-0.12753968,0.0
0.31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7624924,0.46825287,0.1,0.54260296,0.0756742,0.8309459,0.0,1.0,0.0,0.0,0.0,-0.0756742,0.0
0.31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0037516132,0.8714075,0.6,0.32531348,-0.0029304596,0.5734652,0.0,1.0,0.0,0.0,0.0,0.0029304596,0.0
0.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15626585,0.034654636,0.6,0.31071573,-0.24073258,0.60705096,0.0,1.0,0.0,0.0,0.0,0.24073258,0.0
0.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9311879,0.6812864,0.5,0.5528045,0.2451335,0.5853761,0.0,1.0,0.0,0.0,0.0,-0.2451335,0.0
0.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8014632,0.5934986,0.3,0.67955613,0.0,0.622964,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48059818,0.4757099,0.3,0.7366193,-0.026555682,0.72937655,0.0,1.0,0.0,0.0,0.0,0.026555682,0.0
0.51,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67737925,0.3325946,0.1,0.7165928,0.051180754,0.7435771,0.0,1.0,0.0,0.0,0.0,-0.051180754,0.0
0.62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3715063,0.97381973,0.2,0.55058783,0.13274162,0.7267155,0.0,1.0,0.0,0.0,0.0,-0.13274162,0.0
0.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.27452612,0.48735905,0.5,0.3978887,-0.08648072,0.8915603,0.0,1.0,0.0,0.0,0.0,0.08648072,0.0
0.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23579359,0.1432351,0.3,0.36974856,-0.19984126,0.8487604,0.0,1.0,0.0,0.0,0.0,0.19984126,0.0
0.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37924057,0.41028485,0.5,0.65535986,-0.08502841,0.6115321,0.0,1.0,0.0,0.0,0.0,0.08502841,0.0
0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24291153,0.23407711,0.3,0.38163516,-0.19323844,0.605273,0.0,1.0,0.0,0.0,0.0,0.19323844,0.0
0.41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13264926,0.46233928,0.6,0.52486885,-0.14713946,0.6199008,0.0,1.0,0.0,0.0,0.0,0.14713946,0.0
0.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0052410895,0.60701346,0.6,0.6084282,-0.08321794,0.75530183,0.0,1.0,0.0,0.0,0.0,0.08321794,0.0
0.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27118248,0.91452944,0.5,0.8169096,0.030956557,0.64651877,0.0,1.0,0.0,0.0,0.0,-0.030956557,0.0
0.39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6905477,0.42645508,0.4,0.6037905,-0.0065924064,0.62009406,0.0,1.0,0.0,0.0,0.0,0.0065924064,0.0
0.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.44980556,0.4167148,0.3,0.7558707,-0.05387312,0.5876301,0.0,1.0,0.0,0.0,0.0,0.05387312,0.0
0.46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.45402968,0.79842836,0.4,0.51007664,0.09624865,0.75512695,0.0,1.0,0.0,0.0,0.0,-0.09624865,0.0
0.37,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44312215,0.94337547,0.3,0.8851153,0.12960806,0.68818885,0.0,1.0,0.0,0.0,0.0,-0.12960806,0.0
0.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.84628326,0.47775164,0.3,0.8942912,0.13428204,0.88551974,0.0,1.0,0.0,0.0,0.0,-0.13428204,0.0
0.43,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.86657315,0.24086419,0.2,0.47669473,0.08165253,0.645686,0.0,1.0,0.0,0.0,0.0,-0.08165253,0.0
0.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.37217373,0.9864692,0.5,0.6959439,0.15025349,0.58525884,0.0,1.0,0.0,0.0,0.0,-0.15025349,0.0
0.46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.77191424,0.14047152,0.6,0.741737,-0.04142395,0.6436185,0.0,1.0,0.0,0.0,0.0,0.04142395,0.0
0.48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.70494986,0.46929696,0.2,0.4254002,0.028162038,0.7418567,0.0,1.0,0.0,0.0,0.0,-0.028162038,0.0
0.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48333502,0.89428926,0.6,0.73730147,0.28570586,0.8690052,0.0,1.0,0.0,0.0,0.0,-0.28570586,0.0
0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.44835776,0.8626641,0.4,0.87418807,0.23373139,0.64028275,0.0,1.0,0.0,0.0,0.0,-0.23373139,0.0
0.59,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4449008,0.59077376,0.2,0.4587576,-0.02816367,0.7044925,0.0,1.0,0.0,0.0,0.0,0.02816367,0.0
0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08762291,0.9955262,0.4,0.8169373,0.07216864,0.6217735,0.0,1.0,0.0,0.0,0.0,-0.07216864,0.0
0.58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07469312,0.67901003,0.5,0.39214092,-0.12740502,0.7274583,0.0,1.0,0.0,0.0,0.0,0.12740502,0.0
0.47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.715544,0.12829733,0.2,0.3494108,-0.0840372,0.73642874,0.0,1.0,0.0,0.0,0.0,0.0840372,0.0
0.54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6411898,0.7251157,0.1,0.7506204,0.25689334,0.6088491,0.0,1.0,0.0,0.0,0.0,-0.25689334,0.0
0.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12837817,0.9762443,0.6,0.43568137,0.07990009,0.6889606,0.0,1.0,0.0,0.0,0.0,-0.07990009,0.0
0.18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6909032,0.3412388,0.2,0.5757254,-0.0050842976,0.7377941,0.0,1.0,0.0,0.0,0.0,0.0050842976,0.0
0.37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.046646904,0.58875847,0.1,0.25874037,-0.27088058,0.7464155,0.0,1.0,0.0,0.0,0.0,0.27088058,0.0
0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2195849,0.3424351,0.3,0.44795772,-0.31577072,0.7055368,0.0,1.0,0.0,0.0,0.0,0.31577072,0.0
0.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.95986533,0.8207358,0.5,1.0,0.50063694,0.7431553,0.0,1.0,0.0,0.0,0.0,-0.50063694,0.0
0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15986277,0.7321591,0.1,0.29043233,-0.005954615,0.6502184,0.0,1.0,0.0,0.0,0.0,0.005954615,0.0
0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.52586526,0.4554633,0.1,0.58675855,0.083034106,0.67228687,0.0,1.0,0.0,0.0,0.0,-0.083034106,0.0
0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5285744,0.8901626,0.6,0.8754957,0.37257835,0.64683324,0.0,1.0,0.0,0.0,0.0,-0.37257835,0.0
0.44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32509315,0.25885293,0.6,0.10709977,-0.27825406,0.63767564,0.0,1.0,0.0,0.0,0.0,0.27825406,0.0
0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62890965,0.9129131,0.1,0.9059148,0.3952043,0.8872474,0.0,1.0,0.0,0.0,0.0,-0.3952043,0.0
0.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.045285225,0.53991884,0.2,0.47200295,-0.20200905,0.8796199,0.0,1.0,0.0,0.0,0.0,0.20200905,0.0
0.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20642428,0.8263582,0.4,0.41007707,0.060630854,0.7254942,0.0,1.0,0.0,0.0,0.0,-0.060630854,0.0
0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.69000876,0.59227854,0.3,0.7694228,0.24684532,0.6795876,0.0,1.0,0.0,0.0,0.0,-0.24684532,0.0
0.58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1946084,0.7312124,0.6,0.41296726,-0.027266802,0.6236731,0.0,1.0,0.0,0.0,0.0,0.027266802,0.0
0.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3714717,0.42248294,0.5,0.5884536,-0.109947585,0.6544506,0.0,1.0,0.0,0.0,0.0,0.109947585,0.0
0.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.54008055,0.5473278,0.5,0.76377475,0.11943844,0.65592325,0.0,1.0,0.0,0.0,0.0,-0.11943844,0.0
0.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0060924054,0.01828454,0.6,0.0,-0.64783794,0.5948539,0.0,1.0,0.0,0.0,0.0,0.64783794,0.0
0.33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7292633,0.6428102,0.1,0.51546466,0.0,0.6838989,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026747873,0.19503322,0.5,0.0,-0.5021836,0.72708184,0.0,1.0,0.0,0.0,0.0,0.5021836,0.0
0.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8565933,0.7787437,0.3,1.0,0.39829654,0.64032584,0.0,1.0,0.0,0.0,0.0,-0.39829654,0.0
0.38,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20688292,0.21392184,0.6,0.0077754837,-0.35858798,0.6497567,0.0,1.0,0.0,0.0,0.0,0.35858798,0.0
0.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.734188,0.41981983,0.4,0.74819833,0.090300925,0.573058,0.0,1.0,0.0,0.0,0.0,-0.090300925,0.0
0.53,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6770987,0.02476832,0.2,0.2347472,0.0,0.75389564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.35227922,0.029196605,0.6,0.21079166,-0.38755187,0.73559743,0.0,1.0,0.0,0.0,0.0,0.38755187,0.0
0.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.17742954,0.48794448,0.6,0.23383673,-0.056363102,0.6481765,0.0,1.0,0.0,0.0,0.0,0.056363102,0.0
0.48,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8334933,0.6984016,0.4,0.7042119,0.36659887,0.74566036,0.0,1.0,0.0,0.0,0.0,-0.36659887,0.0
0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.94686973,0.88481253,0.6,1.0,0.52300996,0.7811356,0.0,1.0,0.0,0.0,0.0,-0.52300996,0.0
0.39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2121673,0.6908546,0.1,0.5518429,-0.02955456,0.633687,0.0,1.0,0.0,0.0,0.0,0.02955456,0.0
0.69,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18616247,0.7230606,0.4,0.33662158,0.0,0.62868917,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37124053,0.60583293,0.6,0.7049305,-0.020436497,0.8136712,0.0,1.0,0.0,0.0,0.0,0.020436497,0.0
0.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37675467,0.9933333,0.6,0.74295163,0.16514851,0.5849502,0.0,1.0,0.0,0.0,0.0,-0.16514851,0.0
0.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43841758,0.7495667,0.1,0.78596574,0.10505475,0.7796659,0.0,1.0,0.0,0.0,0.0,-0.10505475,0.0
0.27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.69819146,0.36039126,0.1,0.47200435,0.020031674,0.7876191,0.0,1.0,0.0,0.0,0.0,-0.020031674,0.0
0.44,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8485903,0.34638804,0.6,0.7104768,0.14257306,0.89674544,0.0,1.0,0.0,0.0,0.0,-0.14257306,0.0
0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7915726,0.43185258,0.5,0.5054195,0.13900821,0.7138391,0.0,1.0,0.0,0.0,0.0,-0.13900821,0.0
0.46,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9988717,0.2599165,0.2,0.8800675,0.15766722,0.86361915,0.0,1.0,0.0,0.0,0.0,-0.15766722,0.0
0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4325695,0.85909164,0.5,0.6159051,0.17825183,0.8695043,0.0,1.0,0.0,0.0,0.0,-0.17825183,0.0
0.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.68370885,0.049667943,0.1,0.26052523,-0.17821683,0.61163485,0.0,1.0,0.0,0.0,0.0,0.17821683,0.0
0.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7400913,0.6741702,0.3,1.0,0.25671408,0.6325787,0.0,1.0,0.0,0.0,0.0,-0.25671408,0.0
0.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5300315,0.19226612,0.6,0.14679763,-0.16471525,0.67749834,0.0,1.0,0.0,0.0,0.0,0.16471525,0.0
0.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.52381456,0.6549433,0.6,0.5759285,0.16162816,0.67048216,0.0,1.0,0.0,0.0,0.0,-0.16162816,0.0
